Day,Susceptibles,Infected,Recovered,Vaccinated (% of population),Deaths (thousands),Mean Unemployment Rate (%),US Debt (USD),US GDP (USD),Post-productivity (trillion $),Current Subsidy Quantitative Policy Level,Total Subsidies (USD),US Tax Wedge ('%' of GDP),US Federal Deficit (USD),US Federal Interest Payment (USD),Federal Reserve Fund Rate (%),US Treasury Yield Long Term (%),US Government Revenue (USD),US Health Index,Defense Imperialism Spending (USD),Income Security Spending (USD),Social Security Spending (USD),Medicare Medicaid Spending (USD),Federal Reserve Balance Sheet (USD),Inflation,US Treasury Yield,Defense Imperialism Index,Income Security Index,Social Security Index,Medicare Medicaid Index,Inflation Index,US Treasury Yield Index,Health Index,Economic Index,Reward,Reward Social Welfare
865,57917516.0,329178.88,270507650.0,0.6666250935289132,1027.513,0.03594732285155692,25211821850109.035,21915904600571.87,48862966000000.0,8,7160182006027.326,0.1630441,2935771378.1018524,3777576178.101852,0.25,0.05469560617240048,9789750000.0,[646.92847],1827397400.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[646.92847],[596.2515],0.870393111059023,0.870393111059023
866,57845436.0,329984.9,270579170.0,0.6667712525135069,1028.196,0.0359503952078348,25214755321191.344,21915904600571.87,48918730000000.0,8,7160182006027.326,0.1630441,2933471082.3076305,3778016106.30763,0.25,0.05469560617240048,9789750000.0,[647.7888],1824657700.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[647.7888],[597.1277],0.8670067941703059,0.8670067941703059
867,57773320.0,330751.0,270650780.0,0.666917460169091,1028.261,0.03594676921903952,25217686492657.156,21915904600571.87,48974493000000.0,8,7160182006027.326,0.1630441,2931171465.811838,3778455689.8118386,0.25,0.05469560617240048,9789750000.0,[648.78796],1821918000.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[648.78796],[598.00385],0.9473750088070689,0.9473750088070689
868,57701000.0,331647.97,270722400.0,0.6670635704826942,1028.284,0.035937208411335186,25220615363137.87,21915904600571.87,49030256000000.0,8,7160182006027.326,0.1630441,2928870480.7162704,3778894928.716271,0.25,0.05469560617240048,9789750000.0,[649.7966],1819178200.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[649.7966],[598.88007],0.9528551838228605,0.9528551838228605
869,57628624.0,332526.38,270794100.0,0.6672096807962973,1028.776,0.03594067621941121,25223541933312.688,21915904600571.87,49086024000000.0,8,7160182006027.326,0.1630441,2926570174.8158417,3779333822.815841,0.25,0.05469560617240048,9789750000.0,[650.6998],1816438500.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[650.6998],[599.7562],0.8918514118252064,0.8918514118252064
870,57556330.0,333244.34,270865860.0,0.6673557911099004,1029.424,0.03587786326418155,25226466201812.9,21915904600571.87,49141790000000.0,8,7160182006027.326,0.1630441,2924268500.212328,3779772372.212328,0.25,0.05469560617240048,9789750000.0,[651.56805],1813698800.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[651.56805],[600.63275],0.8717267910135582,0.8717267910135582
871,57484292.0,333620.62,270937700.0,0.6675020474364752,1030.329,0.035893018193861155,25238394688613.598,21915904600571.87,49205217000000.0,3,7169188524273.901,0.1630441,11928486800.70063,3780210576.7006288,0.25,0.05469560617240048,9789750000.0,[652.37854],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[652.37854],[601.6659],0.9042283740469882,0.9042283740469882
872,57428972.0,333833.53,270992930.0,0.6675976859328876,1030.906,0.03589752330242307,25250324962909.684,21915904600571.87,49268640000000.0,3,7178195042520.477,0.1630441,11930274296.087708,3781998072.0877075,0.25,0.05469560617240048,9789750000.0,[653.2627],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[653.2627],[602.4852],0.8568711517747852,0.8568711517747852
873,57373680.0,333968.84,271048220.0,0.6676933244293001,1031.509,0.03590210141747081,25262257024969.016,21915904600571.87,49332060000000.0,3,7187201560767.052,0.1630441,11932062059.332714,3783785835.332714,0.25,0.05469560617240048,9789750000.0,[654.14105],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[654.14105],[603.30457],0.8534825566902681,0.8534825566902681
874,57318280.0,334234.53,271103520.0,0.6677889629257125,1031.587,0.035895257059426026,25274190875059.492,21915904600571.87,49395488000000.0,3,7196208079013.627,0.1630441,11933850090.475788,3785573866.475788,0.25,0.05469560617240048,9789750000.0,[655.13727],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[655.13727],[604.12396],0.9217704036372452,0.9217704036372452
875,57262830.0,334599.0,271158820.0,0.667884601422125,1031.602,0.03592475472163059,25286126513449.05,21915904600571.87,49458910000000.0,3,7205214597260.202,0.1630441,11935638389.557076,3787362165.5570736,0.25,0.05469560617240048,9789750000.0,[656.14764],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[656.14764],[604.9431],0.92987382555818,0.92987382555818
876,57207376.0,334948.88,271214140.0,0.6679802399185374,1032.062,0.03592955185613576,25298063940405.668,21915904600571.87,49522328000000.0,3,7214221115506.777,0.1630441,11937426956.616722,3789150732.616721,0.25,0.05469560617240048,9789750000.0,[657.0581],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[657.0581],[605.7623],0.8720377211493009,0.8720377211493009
877,57152056.0,335138.72,271269500.0,0.6680759270859404,1032.564,0.03593440678744219,25310003156197.363,21915904600571.87,49585750000000.0,3,7223227633753.353,0.1630441,11939215791.69489,3790939567.6948886,0.25,0.05469560617240048,9789750000.0,[657.9591],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[657.9591],[606.58154],0.8665688646959998,0.8665688646959998
878,57097016.0,335038.16,271324930.0,0.6681715169113623,1033.618,0.0359431979851086,25321944161092.195,21915904600571.87,49649168000000.0,3,7232234151999.928,0.1630441,11941004894.831738,3792728670.831737,0.25,0.05469560617240048,9789750000.0,[658.73615],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[658.73615],[607.4007],0.7947752941731854,0.7947752941731854
879,57041884.0,334775.1,271380640.0,0.6682682748405572,1034.258,0.0359526097379044,25333886955358.26,21915904600571.87,49712620000000.0,3,7241240670246.503,0.1630441,11942794266.067436,3794518042.067437,0.25,0.05469560617240048,9789750000.0,[659.60614],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[659.60614],[608.2221],0.8495459371409753,0.8495459371409753
880,56986828.0,334452.56,271436350.0,0.668365032769752,1034.813,0.03595717872714141,25345831539263.703,21915904600571.87,49776070000000.0,3,7250247188493.078,0.1630441,11944583905.442162,3796307681.442162,0.25,0.05469560617240048,9789750000.0,[660.49524],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[660.49524],[609.04236],0.8601202840934619,0.8601202840934619
881,56931784.0,334146.03,271492060.0,0.668461790698947,1034.881,0.03596181768092732,25357777913076.7,21915904600571.87,49839526000000.0,3,7259253706739.653,0.1630441,11946373812.996094,3798097588.996094,0.25,0.05469560617240048,9789750000.0,[661.4937],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[661.4937],[609.8626],0.923436167929047,0.923436167929047
882,56876736.0,333866.06,271547700.0,0.6685584999571513,1034.904,0.03596652659926213,25369726077065.47,21915904600571.87,49902978000000.0,3,7268260224986.229,0.1630441,11948163988.76942,3799887764.76942,0.25,0.05469560617240048,9789750000.0,[662.5023],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[662.5023],[610.68286],0.9292809880191262,0.9292809880191262
883,56821770.0,333524.4,271603360.0,0.6686552578863462,1035.409,0.035971299398272025,25381676031498.27,21915904600571.87,49966430000000.0,3,7277266743232.804,0.1630441,11949954432.802334,3801678208.8023324,0.25,0.05469560617240048,9789750000.0,[663.40265],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[663.40265],[611.50305],0.8666010134355238,0.8666010134355238
884,56767028.0,332979.53,271658980.0,0.6687519671445505,1036.017,0.035933247809479936,25393627776643.406,21915904600571.87,50029920000000.0,3,7286273261479.379,0.1630441,11951745145.135029,3803468921.13503,0.25,0.05469560617240048,9789750000.0,[664.27985],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[664.27985],[612.32574],0.8542684385157227,0.8542684385157227
885,56712670.0,332094.66,271714600.0,0.6688486277317643,1036.941,0.03593763428250242,25405581312769.215,21915904600571.87,50093407000000.0,3,7295279779725.954,0.1630441,11953536125.80772,3805259901.8077188,0.25,0.05469560617240048,9789750000.0,[665.0861],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[665.0861],[613.14716],0.8126397592759809,0.8126397592759809
886,56663856.0,331002.84,271764700.0,0.6689289348661565,1037.583,0.035944804127796444,25417536640144.074,21915904600571.87,50156897000000.0,3,7304286297972.529,0.1630441,11955327374.860607,3807051150.8606086,0.25,0.05469560617240048,9789750000.0,[665.9557],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[665.9557],[613.96857],0.8492923244306214,0.8492923244306214
887,56615256.0,329769.88,271814750.0,0.6690092906715391,1038.243,0.03594216676849652,25429493759036.406,21915904600571.87,50220386000000.0,3,7313292816219.1045,0.1630441,11957118892.333916,3808842668.333916,0.25,0.05469560617240048,9789750000.0,[666.8212],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[666.8212],[614.79],0.8469671937511039,0.8469671937511039
888,56566716.0,328561.47,271864700.0,0.6690895978059312,1038.305,0.03594675705129189,25441452669714.676,21915904600571.87,50283875000000.0,3,7322299334465.68,0.1630441,11958910678.267864,3810634454.2678657,0.25,0.05469560617240048,9789750000.0,[667.82104],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[667.82104],[615.6114],0.9247067482936056,0.9247067482936056
889,56518190.0,327426.56,271914600.0,0.6691699049403234,1038.323,0.03595832857929294,25453413372447.38,21915904600571.87,50347360000000.0,3,7331305852712.255,0.1630441,11960702732.702686,3812426508.702687,0.25,0.05469560617240048,9789750000.0,[668.83075],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[668.83075],[616.43274],0.9304035721066377,0.9304035721066377
890,56469836.0,326217.97,271964380.0,0.6692502120747155,1038.795,0.036015526118988964,25465375867503.06,21915904600571.87,50410845000000.0,3,7340312370958.83,0.1630441,11962495055.678612,3814218831.6786127,0.25,0.05469560617240048,9789750000.0,[669.7385],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[669.7385],[617.2537],0.871233846396276,0.871233846396276
891,56421764.0,324797.47,272014050.0,0.6693305192091076,1039.2,0.03603934752692172,25477340155150.293,21915904600571.87,50474320000000.0,3,7349318889205.405,0.1630441,11964287647.235886,3816011423.235886,0.25,0.05469560617240048,9789750000.0,[670.6613],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[670.6613],[618.07477],0.8799578859422235,0.8799578859422235
892,56374110.0,323070.06,272063600.0,0.6694108263434997,1040.681,0.036044245045344876,25489306235657.707,21915904600571.87,50537802000000.0,3,7358325407451.98,0.1630441,11966080507.414753,3817804283.414753,0.25,0.05469560617240048,9789750000.0,[671.34247],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[671.34247],[618.8958],0.7400656156613333,0.7400656156613333
893,56317044.0,321288.0,272122620.0,0.6695199953752825,1041.388,0.03604919427669548,25501274109293.96,21915904600571.87,50601280000000.0,3,7367331925698.556,0.1630441,11967873636.255466,3819597412.2554674,0.25,0.05469560617240048,9789750000.0,[672.19745],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[672.19745],[619.71686],0.8406977672395759,0.8406977672395759
894,56260204.0,319411.75,272181500.0,0.6696292130780558,1041.831,0.03605418609516281,25513243776327.758,21915904600571.87,50664755000000.0,3,7376338443945.131,0.1630441,11969667033.798286,3821390809.7982883,0.25,0.05469560617240048,9789750000.0,[673.1117],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[673.1117],[620.5379],0.8750171708103833,0.8750171708103833
895,56203320.0,317703.88,272240200.0,0.6697384307808291,1041.891,0.036059220500746864,25525215237027.84,21915904600571.87,50728230000000.0,3,7385344962191.706,0.1630441,11971460700.08348,3823184476.083481,0.25,0.05469560617240048,9789750000.0,[674.11194],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[674.11194],[621.35895],0.9248102107469622,0.9248102107469622
896,56146388.0,316172.4,272298800.0,0.6698477458255835,1041.904,0.036053340436702164,25537188491662.992,21915904600571.87,50791713000000.0,3,7394351480438.281,0.1630441,11973254635.151318,3824978411.151317,0.25,0.05469560617240048,9789750000.0,[675.12274],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[675.12274],[622.18005],0.9309443485292699,0.9309443485292699
897,56089444.0,314759.47,272357300.0,0.6699568661863756,1041.993,0.0360584721842673,25549163540502.035,21915904600571.87,50855190000000.0,3,7403357998684.856,0.1630441,11975048839.042072,3826772615.0420732,0.25,0.05469560617240048,9789750000.0,[676.1165],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[676.1165],[623.0011],0.9210408043096046,0.9210408043096046
898,56032616.0,313341.75,272415680.0,0.6700660838891489,1042.59,0.03606364043507534,25561140383813.832,21915904600571.87,50918666000000.0,3,7412364516931.432,0.1630441,11976843311.796032,3828567087.7960334,0.25,0.05469560617240048,9789750000.0,[676.9962],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[676.9962],[623.8221],0.8549799608879581,0.8549799608879581
899,55976040.0,311768.75,272474000.0,0.6701754476048939,1043.362,0.036068842147189376,25573119021867.285,21915904600571.87,50982140000000.0,3,7421371035178.007,0.1630441,11978638053.453487,3830361829.4534874,0.25,0.05469560617240048,9789750000.0,[677.8366],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[677.8366],[624.64307],0.8322171053249203,0.8322171053249203
900,55920310.0,310226.34,272531550.0,0.6702828158100266,1044.064,0.036074080362546314,25585099454931.34,21915904600571.87,51045615000000.0,3,7430377553424.582,0.1630441,11980433064.05473,3832156840.0547295,0.25,0.05469560617240048,9789750000.0,[678.6927],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[678.6927],[625.46405],0.841310144350099,0.841310144350099
901,55864630.0,308748.3,272589000.0,0.6703901353441688,1044.558,0.036079348997272345,25597081683274.98,21915904600571.87,51109087000000.0,3,7439384071671.157,0.1630441,11982228343.64006,3833952119.640062,0.25,0.05469560617240048,9789750000.0,[679.5955],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[679.5955],[626.285],0.8683479200250335,0.8683479200250335
902,55808732.0,307596.56,272646340.0,0.670497454878311,1044.635,0.03608464805136746,25609065707167.23,21915904600571.87,51172564000000.0,3,7448390589917.732,0.1630441,11984023892.249794,3835747668.2497926,0.25,0.05469560617240048,9789750000.0,[680.592],1810959100.0,789041300.0,2884931300.0,3446575400.0,4173626000000.0,0.08939591470762343,0.05469560617240048,[5.6178994],[0.45953792],[21.426018],[1.8015351],[0.],[0.],[680.592],[627.1059],0.9225612516946071,0.9225612516946071
